28-02	0x3C22	0xBCA2	U+CF15	# 켕
28-03	0x3C23	0xBCA3	U+CF38	# 켸
28-04	0x3C24	0xBCA4	U+CFA8	# 쾨
28-05	0x3C25	0xBCA5	U+D034	# 퀴
28-06	0x3C26	0xBCA6	U+D035	# 퀵
28-07	0x3C27	0xBCA7	U+D038	# 퀸
28-08	0x3C28	0xBCA8	U+D088	# 킈
28-09	0x3C29	0xBCA9	U+CF70	# 콰
28-10	0x3C2A	0xBCAA	U+CF71	# 콱
28-11	0x3C2B	0xBCAB	U+CF78	# 콸
28-12	0x3C2C	0xBCAC	U+CF85	# 쾅
28-13	0x3C2D	0xBCAD	U+CFFC	# 쿼
28-14	0x3C2E	0xBCAE	U+D004	# 퀄
28-15	0x3C2F	0xBCAF	U+D011	# 퀑
28-16	0x3C30	0xBCB0	U+CF8C	# 쾌
28-17	0x3C31	0xBCB1	U+CF9F	# 쾟
28-18	0x3C32	0xBCB2	U+D018	# 퀘
28-19	0x3C33	0xBCB3	U+D02D	# 퀭
28-20	0x3C34	0xBCB4	U+314C	# ㅌ
28-21	0x3C35	0xBCB5	U+D0C0	# 타
28-22	0x3C36	0xBCB6	U+D0C1	# 탁
28-23	0x3C37	0xBCB7	U+D0C4	# 탄
28-24	0x3C38	0xBCB8	U+D0C8	# 탈
28-25	0x3C39	0xBCB9	U+D0C9	# 탉
28-26	0x3C3A	0xBCBA	U+D0D0	# 탐
28-27	0x3C3B	0xBCBB	U+D0D1	# 탑
28-28	0x3C3C	0xBCBC	U+D0D3	# 탓
28-29	0x3C3D	0xBCBD	U+D0D5	# 탕
28-30	0x3C3E	0xBCBE	U+D0D4	# 탔
28-31	0x3C3F	0xBCBF	U+D0F8	# 탸
28-32	0x3C40	0xBCC0	U+D130	# 터
28-33	0x3C41	0xBCC1	U+D131	# 턱
28-34	0x3C42	0xBCC2	U+D134	# 턴
28-35	0x3C43	0xBCC3	U+D138	# 털
28-36	0x3C44	0xBCC4	U+D13A	# 턺
28-37	0x3C45	0xBCC5	U+D140	# 텀
28-38	0x3C46	0xBCC6	U+D141	# 텁
28-39	0x3C47	0xBCC7	U+D145	# 텅
28-40	0x3C48	0xBCC8	U+D144	# 텄
28-41	0x3C49	0xBCC9	U+D168	# 텨
28-42	0x3C4A	0xBCCA	U+D17C	# 텼
28-43	0x3C4B	0xBCCB	U+D1A0	# 토
28-44	0x3C4C	0xBCCC	U+D1A1	# 톡
28-45	0x3C4D	0xBCCD	U+D1A4	# 톤
28-46	0x3C4E	0xBCCE	U+D1A8	# 톨
28-47	0x3C4F	0xBCCF	U+D1B0	# 톰
28-48	0x3C50	0xBCD0	U+D1B1	# 톱
28-49	0x3C51	0xBCD1	U+D1B3	# 톳
28-50	0x3C52	0xBCD2	U+D1B5	# 통
28-51	0x3C53	0xBCD3	U+D1BA	# 톺
28-52	0x3C54	0xBCD4	U+D210	# 툐
28-53	0x3C55	0xBCD5	U+D22C	# 투
28-54	0x3C56	0xBCD6	U+D22D	# 툭
28-55	0x3C57	0xBCD7	U+D230	# 툰
28-56	0x3C58	0xBCD8	U+D234	# 툴
28-57	0x3C59	0xBCD9	U+D23C	# 툼
28-58	0x3C5A	0xBCDA	U+D23D	# 툽
28-59	0x3C5B	0xBCDB	U+D241	# 퉁
28-60	0x3C5C	0xBCDC	U+D29C	# 튜
28-61	0x3C5D	0xBCDD	U+D2AC	# 튬
28-62	0x3C5E	0xBCDE	U+D2B8	# 트
28-63	0x3C5F	0xBCDF	U+D2B9	# 특
28-64	0x3C60	0xBCE0	U+D2BC	# 튼
28-65	0x3C61	0xBCE1	U+D2BF	# 튿
28-66	0x3C62	0xBCE2	U+D2C0	# 틀
28-67	0x3C63	0xBCE3	U+D2C2	# 틂
28-68	0x3C64	0xBCE4	U+D2C8	# 틈
28-69	0x3C65	0xBCE5	U+D2C9	# 틉
28-70	0x3C66	0xBCE6	U+D2CB	# 틋
28-71	0x3C67	0xBCE7	U+D2F0	# 티
28-72	0x3C68	0xBCE8	U+D2F1	# 틱
28-73	0x3C69	0xBCE9	U+D2F4	# 틴
28-74	0x3C6A	0xBCEA	U+D2F8	# 틸
28-75	0x3C6B	0xBCEB	U+D300	# 팀
28-76	0x3C6C	0xBCEC	U+D301	# 팁
28-77	0x3C6D	0xBCED	U+D305	# 팅
28-78	0x3C6E	0xBCEE	U+D0DC	# 태
28-79	0x3C6F	0xBCEF	U+D0DD	# 택
28-80	0x3C70	0xBCF0	U+D0E0	# 탠
28-81	0x3C71	0xBCF1	U+D0E4	# 탤
28-82	0x3C72	0xBCF2	U+D0EC	# 탬
28-83	0x3C73	0xBCF3	U+D0ED	# 탭
28-84	0x3C74	0xBCF4	U+D0EF	# 탯
28-85	0x3C75	0xBCF5	U+D0F1	# 탱
28-86	0x3C76	0xBCF6	U+D0F0	# 탰
28-87	0x3C77	0xBCF7	U+D14C	# 테
28-88	0x3C78	0xBCF8	U+D14D	# 텍
28-89	0x3C79	0xBCF9	U+D150	# 텐
28-90	0x3C7A	0xBCFA	U+D154	# 텔
28-91	0x3C7B	0xBCFB	U+D15C	# 템
28-92	0x3C7C	0xBCFC	U+D15D	# 텝
28-93	0x3C7D	0xBCFD	U+D161	# 텡
28-94	0x3C7E	0xBCFE	U+D1F4	# 퇴
29-01	0x3D21	0xBDA1	U+D207	# 툇
29-02	0x3D22	0xBDA2	U+D280	# 튀
29-03	0x3D23	0xBDA3	U+D284	# 튄
29-04	0x3D24	0xBDA4	U+D288	# 튈
29-05	0x3D25	0xBDA5	U+D290	# 튐
29-06	0x3D26	0xBDA6	U+D291	# 튑
29-07	0x3D27	0xBDA7	U+D295	# 튕
29-08	0x3D28	0xBDA8	U+D2D4	# 틔
29-09	0x3D29	0xBDA9	U+D1C0	# 퇀
29-10	0x3D2A	0xBDAA	U+D248	# 퉈
29-11	0x3D2B	0xBDAB	U+D25C	# 퉜
29-12	0x3D2C	0xBDAC	U+D264	# 퉤
29-13	0x3D2D	0xBDAD	U+D278	# 퉸
29-14	0x3D2E	0xBDAE	U+314D	# ㅍ
29-15	0x3D2F	0xBDAF	U+D30C	# 파
29-16	0x3D30	0xBDB0	U+D30D	# 팍
29-17	0x3D31	0xBDB1	U+D310	# 판
29-18	0x3D32	0xBDB2	U+D314	# 팔
29-19	0x3D33	0xBDB3	U+D316	# 팖
29-20	0x3D34	0xBDB4	U+D31C	# 팜
29-21	0x3D35	0xBDB5	U+D31D	# 팝
29-22	0x3D36	0xBDB6	U+D31F	# 팟
29-23	0x3D37	0xBDB7	U+D321	# 팡
29-24	0x3D38	0xBDB8	U+D325	# 팥
29-25	0x3D39	0xBDB9	U+D30E	# 팎
29-26	0x3D3A	0xBDBA	U+D320	# 팠
29-27	0x3D3B	0xBDBB	U+D344	# 퍄
29-28	0x3D3C	0xBDBC	U+D345	# 퍅
29-29	0x3D3D	0xBDBD	U+D37C	# 퍼
29-30	0x3D3E	0xBDBE	U+D37D	# 퍽
29-31	0x3D3F	0xBDBF	U+D380	# 펀
29-32	0x3D40	0xBDC0	U+D384	# 펄
29-33	0x3D41	0xBDC1	U+D38C	# 펌
29-34	0x3D42	0xBDC2	U+D391	# 펑
29-35	0x3D43	0xBDC3	U+D390	# 펐
29-36	0x3D44	0xBDC4	U+D3B4	# 펴
29-37	0x3D45	0xBDC5	U+D3B8	# 편
29-38	0x3D46	0xBDC6	U+D3BC	# 펼
29-39	0x3D47	0xBDC7	U+D3C4	# 폄
29-40	0x3D48	0xBDC8	U+D3C5	# 폅
29-41	0x3D49	0xBDC9	U+D3C9	# 평
29-42	0x3D4A	0xBDCA	U+D3C8	# 폈
29-43	0x3D4B	0xBDCB	U+D3EC	# 포
29-44	0x3D4C	0xBDCC	U+D3ED	# 폭
29-45	0x3D4D	0xBDCD	U+D3F0	# 폰
29-46	0x3D4E	0xBDCE	U+D3F4	# 폴
29-47	0x3D4F	0xBDCF	U+D3FC	# 폼
29-48	0x3D50	0xBDD0	U+D401	# 퐁
29-49	0x3D51	0xBDD1	U+D45C	# 표
29-50	0x3D52	0xBDD2	U+D471	# 푱
29-51	0x3D53	0xBDD3	U+D478	# 푸
29-52	0x3D54	0xBDD4	U+D479	# 푹
29-53	0x3D55	0xBDD5	U+D47C	# 푼
29-54	0x3D56	0xBDD6	U+D480	# 풀
29-55	0x3D57	0xBDD7	U+D482	# 풂
29-56	0x3D58	0xBDD8	U+D488	# 품
29-57	0x3D59	0xBDD9	U+D489	# 풉
29-58	0x3D5A	0xBDDA	U+D48B	# 풋
29-59	0x3D5B	0xBDDB	U+D48D	# 풍
29-60	0x3D5C	0xBDDC	U+D4E8	# 퓨
29-61	0x3D5D	0xBDDD	U+D504	# 프
29-62	0x3D5E	0xBDDE	U+D508	# 픈
29-63	0x3D5F	0xBDDF	U+D50C	# 플
29-64	0x3D60	0xBDE0	U+D514	# 픔
29-65	0x3D61	0xBDE1	U+D515	# 픕
29-66	0x3D62	0xBDE2	U+D53C	# 피
29-67	0x3D63	0xBDE3	U+D53D	# 픽
29-68	0x3D64	0xBDE4	U+D540	# 핀
29-69	0x3D65	0xBDE5	U+D544	# 필
29-70	0x3D66	0xBDE6	U+D54C	# 핌
29-71	0x3D67	0xBDE7	U+D54D	# 핍
29-72	0x3D68	0xBDE8	U+D54F	# 핏
29-73	0x3D69	0xBDE9	U+D551	# 핑
29-74	0x3D6A	0xBDEA	U+D328	# 패
29-75	0x3D6B	0xBDEB	U+D329	# 팩
29-76	0x3D6C	0xBDEC	U+D32C	# 팬
29-77	0x3D6D	0xBDED	U+D330	# 팰
29-78	0x3D6E	0xBDEE	U+D338	# 팸
29-79	0x3D6F	0xBDEF	U+D339	# 팹
29-80	0x3D70	0xBDF0	U+D33D	# 팽
29-81	0x3D71	0xBDF1	U+D33C	# 팼
29-82	0x3D72	0xBDF2	U+D398	# 페
29-83	0x3D73	0xBDF3	U+D399	# 펙
29-84	0x3D74	0xBDF4	U+D39C	# 펜
29-85	0x3D75	0xBDF5	U+D3A0	# 펠
29-86	0x3D76	0xBDF6	U+D3AD	# 펭
29-87	0x3D77	0xBDF7	U+D3D0	# 폐
29-88	0x3D78	0xBDF8	U+314E	# ㅎ
29-89	0x3D79	0xBDF9	U+D558	# 하
29-90	0x3D7A	0xBDFA	U+D559	# 학
29-91	0x3D7B	0xBDFB	U+D55C	# 한
29-92	0x3D7C	0xBDFC	U+D560	# 할
29-93	0x3D7D	0xBDFD	U+D565	# 핥
29-94	0x3D7E	0xBDFE	U+D568	# 함
30-01	0x3E21	0xBEA1	U+D569	# 합
30-02	0x3E22	0xBEA2	U+D56B	# 핫
30-03	0x3E23	0xBEA3	U+D56D	# 항
30-04	0x3E24	0xBEA4	U+D590	# 햐
30-05	0x3E25	0xBEA5	U+D5A5	# 향
30-06	0x3E26	0xBEA6	U+D5C8	# 허
30-07	0x3E27	0xBEA7	U+D5C9	# 헉
30-08	0x3E28	0xBEA8	U+D5CC	# 헌
30-09	0x3E29	0xBEA9	U+D5D0	# 헐
30-10	0x3E2A	0xBEAA	U+D5D2	# 헒
30-11	0x3E2B	0xBEAB	U+D5D8	# 험
30-12	0x3E2C	0xBEAC	U+D5D9	# 헙
30-13	0x3E2D	0xBEAD	U+D5DB	# 헛
30-14	0x3E2E	0xBEAE	U+D5DD	# 헝
30-15	0x3E2F	0xBEAF	U+D600	# 혀
30-16	0x3E30	0xBEB0	U+D601	# 혁
30-17	0x3E31	0xBEB1	U+D604	# 현
30-18	0x3E32	0xBEB2	U+D608	# 혈
30-19	0x3E33	0xBEB3	U+D610	# 혐
30-20	0x3E34	0xBEB4	U+D611	# 협
30-21	0x3E35	0xBEB5	U+D613	# 혓
30-22	0x3E36	0xBEB6	U+D615	# 형
30-23	0x3E37	0xBEB7	U+D614	# 혔
30-24	0x3E38	0xBEB8	U+D638	# 호
30-25	0x3E39	0xBEB9	U+D639	# 혹
30-26	0x3E3A	0xBEBA	U+D63C	# 혼
30-27	0x3E3B	0xBEBB	U+D640	# 홀
30-28	0x3E3C	0xBEBC	U+D648	# 홈
30-29	0x3E3D	0xBEBD	U+D649	# 홉
30-30	0x3E3E	0xBEBE	U+D64B	# 홋
30-31	0x3E3F	0xBEBF	U+D64D	# 홍
30-32	0x3E40	0xBEC0	U+D651	# 홑
30-33	0x3E41	0xBEC1	U+D6A8	# 효
30-34	0x3E42	0xBEC2	U+D6C4	# 후
30-35	0x3E43	0xBEC3	U+D6C5	# 훅
30-36	0x3E44	0xBEC4	U+D6C8	# 훈
30-37	0x3E45	0xBEC5	U+D6CC	# 훌
30-38	0x3E46	0xBEC6	U+D6D1	# 훑
30-39	0x3E47	0xBEC7	U+D6D4	# 훔
30-40	0x3E48	0xBEC8	U+D6D7	# 훗
30-41	0x3E49	0xBEC9	U+D734	# 휴
30-42	0x3E4A	0xBECA	U+D73C	# 휼
30-43	0x3E4B	0xBECB	U+D744	# 흄
30-44	0x3E4C	0xBECC	U+D749	# 흉
30-45	0x3E4D	0xBECD	U+D750	# 흐
30-46	0x3E4E	0xBECE	U+D751	# 흑
30-47	0x3E4F	0xBECF	U+D754	# 흔
30-48	0x3E50	0xBED0	U+D756	# 흖
30-49	0x3E51	0xBED1	U+D757	# 흗
30-50	0x3E52	0xBED2	U+D758	# 흘
30-51	0x3E53	0xBED3	U+D759	# 흙
30-52	0x3E54	0xBED4	U+D760	# 흠
30-53	0x3E55	0xBED5	U+D761	# 흡
30-54	0x3E56	0xBED6	U+D763	# 흣
30-55	0x3E57	0xBED7	U+D765	# 흥
30-56	0x3E58	0xBED8	U+D769	# 흩
30-57	0x3E59	0xBED9	U+D788	# 히
30-58	0x3E5A	0xBEDA	U+D78C	# 힌
30-59	0x3E5B	0xBEDB	U+D790	# 힐
30-60	0x3E5C	0xBEDC	U+D798	# 힘
30-61	0x3E5D	0xBEDD	U+D799	# 힙
30-62	0x3E5E	0xBEDE	U+D79D	# 힝
30-63	0x3E5F	0xBEDF	U+D574	# 해
30-64	0x3E60	0xBEE0	U+D575	# 핵
30-65	0x3E61	0xBEE1	U+D578	# 핸
30-66	0x3E62	0xBEE2	U+D57C	# 핼
30-67	0x3E63	0xBEE3	U+D584	# 햄
30-68	0x3E64	0xBEE4	U+D585	# 햅
30-69	0x3E65	0xBEE5	U+D587	# 햇
30-70	0x3E66	0xBEE6	U+D589	# 행
30-71	0x3E67	0xBEE7	U+D588	# 했
30-72	0x3E68	0xBEE8	U+D5E4	# 헤
30-73	0x3E69	0xBEE9	U+D5E5	# 헥
30-74	0x3E6A	0xBEEA	U+D5E8	# 헨
30-75	0x3E6B	0xBEEB	U+D5EC	# 헬
30-76	0x3E6C	0xBEEC	U+D5F4	# 헴
30-77	0x3E6D	0xBEED	U+D5F5	# 헵
30-78	0x3E6E	0xBEEE	U+D5F7	# 헷
30-79	0x3E6F	0xBEEF	U+D5F9	# 헹
30-80	0x3E70	0xBEF0	U+D5F8	# 헸
30-81	0x3E71	0xBEF1	U+D61C	# 혜
30-82	0x3E72	0xBEF2	U+D68C	# 회
30-83	0x3E73	0xBEF3	U+D68D	# 획
30-84	0x3E74	0xBEF4	U+D69D	# 횝
30-85	0x3E75	0xBEF5	U+D69F	# 횟
30-86	0x3E76	0xBEF6	U+D6A1	# 횡
30-87	0x3E77	0xBEF7	U+D718	# 휘
30-88	0x3E78	0xBEF8	U+D719	# 휙
30-89	0x3E79	0xBEF9	U+D71C	# 휜
30-90	0x3E7A	0xBEFA	U+D720	# 휠
30-91	0x3E7B	0xBEFB	U+D728	# 휨
30-92	0x3E7C	0xBEFC	U+D729	# 휩
30-93	0x3E7D	0xBEFD	U+D72D	# 휭
30-94	0x3E7E	0xBEFE	U+D76C	# 희
31-01	0x3F21	0xBFA1	U+D770	# 흰
31-02	0x3F22	0xBFA2	U+D774	# 흴
31-03	0x3F23	0xBFA3	U+D77C	# 흼
31-04	0x3F24	0xBFA4	U+D77D	# 흽
31-05	0x3F25	0xBFA5	U+D781	# 힁
31-06	0x3F26	0xBFA6	U+D654	# 화
31-07	0x3F27	0xBFA7	U+D655	# 확
31-08	0x3F28	0xBFA8	U+D658	# 환
31-09	0x3F29	0xBFA9	U+D65C	# 활
31-10	0x3F2A	0xBFAA	U+D665	# 홥
31-11	0x3F2B	0xBFAB	U+D667	# 홧
31-12	0x3F2C	0xBFAC	U+D669	# 황
31-13	0x3F2D	0xBFAD	U+D668	# 홨
31-14	0x3F2E	0xBFAE	U+D6E0	# 훠
31-15	0x3F2F	0xBFAF	U+D6E4	# 훤
31-16	0x3F30	0xBFB0	U+D6E8	# 훨
31-17	0x3F31	0xBFB1	U+D670	# 홰
31-18	0x3F32	0xBFB2	U+D671	# 홱
31-19	0x3F33	0xBFB3	U+D683	# 횃
31-20	0x3F34	0xBFB4	U+D685	# 횅
31-21	0x3F35	0xBFB5	U+D6FC	# 훼
31-22	0x3F36	0xBFB6	U+D700	# 휀
31-23	0x3F37	0xBFB7	U+D711	# 휑
31-24	0x3F38	0xBFB8	U+3132	# ㄲ
31-25	0x3F39	0xBFB9	U+AE4C	# 까
31-26	0x3F3A	0xBFBA	U+AE4D	# 깍
31-27	0x3F3B	0xBFBB	U+AE50	# 깐
31-28	0x3F3C	0xBFBC	U+AE54	# 깔
31-29	0x3F3D	0xBFBD	U+AE56	# 깖
31-30	0x3F3E	0xBFBE	U+AE5C	# 깜
31-31	0x3F3F	0xBFBF	U+AE5D	# 깝
31-32	0x3F40	0xBFC0	U+AE5F	# 깟
31-33	0x3F41	0xBFC1	U+AE61	# 깡
31-34	0x3F42	0xBFC2	U+AE62	# 깢
31-35	0x3F43	0xBFC3	U+AE65	# 깥
31-36	0x3F44	0xBFC4	U+AE4E	# 깎
31-37	0x3F45	0xBFC5	U+AE60	# 깠
31-38	0x3F46	0xBFC6	U+AE84	# 꺄
31-39	0x3F47	0xBFC7	U+AEBC	# 꺼
31-40	0x3F48	0xBFC8	U+AEBD	# 꺽
31-41	0x3F49	0xBFC9	U+AEC0	# 껀
31-42	0x3F4A	0xBFCA	U+AEC4	# 껄
31-43	0x3F4B	0xBFCB	U+AECC	# 껌
31-44	0x3F4C	0xBFCC	U+AECD	# 껍
31-45	0x3F4D	0xBFCD	U+AECF	# 껏
31-46	0x3F4E	0xBFCE	U+AED1	# 껑
31-47	0x3F4F	0xBFCF	U+AEBE	# 꺾
31-48	0x3F50	0xBFD0	U+AED0	# 껐
31-49	0x3F51	0xBFD1	U+AEF4	# 껴
31-50	0x3F52	0xBFD2	U+AF08	# 꼈
31-51	0x3F53	0xBFD3	U+AF2C	# 꼬
31-52	0x3F54	0xBFD4	U+AF2D	# 꼭
31-53	0x3F55	0xBFD5	U+AF30	# 꼰
31-54	0x3F56	0xBFD6	U+AF32	# 꼲
31-55	0x3F57	0xBFD7	U+AF34	# 꼴
31-56	0x3F58	0xBFD8	U+AF3C	# 꼼
31-57	0x3F59	0xBFD9	U+AF3D	# 꼽
31-58	0x3F5A	0xBFDA	U+AF3F	# 꼿
31-59	0x3F5B	0xBFDB	U+AF41	# 꽁
31-60	0x3F5C	0xBFDC	U+AF42	# 꽂
31-61	0x3F5D	0xBFDD	U+AF43	# 꽃
31-62	0x3F5E	0xBFDE	U+AF9C	# 꾜
31-63	0x3F5F	0xBFDF	U+AFB8	# 꾸
31-64	0x3F60	0xBFE0	U+AFB9	# 꾹
31-65	0x3F61	0xBFE1	U+AFBC	# 꾼
31-66	0x3F62	0xBFE2	U+AFC0	# 꿀
31-67	0x3F63	0xBFE3	U+AFC7	# 꿇
31-68	0x3F64	0xBFE4	U+AFC8	# 꿈
31-69	0x3F65	0xBFE5	U+AFC9	# 꿉
31-70	0x3F66	0xBFE6	U+AFCB	# 꿋
31-71	0x3F67	0xBFE7	U+AFCD	# 꿍
31-72	0x3F68	0xBFE8	U+AFCE	# 꿎
31-73	0x3F69	0xBFE9	U+B028	# 뀨
31-74	0x3F6A	0xBFEA	U+B044	# 끄
31-75	0x3F6B	0xBFEB	U+B045	# 끅
31-76	0x3F6C	0xBFEC	U+B048	# 끈
31-77	0x3F6D	0xBFED	U+B04A	# 끊
31-78	0x3F6E	0xBFEE	U+B04C	# 끌
31-79	0x3F6F	0xBFEF	U+B04E	# 끎
31-80	0x3F70	0xBFF0	U+B053	# 끓
31-81	0x3F71	0xBFF1	U+B054	# 끔
31-82	0x3F72	0xBFF2	U+B055	# 끕
31-83	0x3F73	0xBFF3	U+B057	# 끗
31-84	0x3F74	0xBFF4	U+B059	# 끙
31-85	0x3F75	0xBFF5	U+B05D	# 끝
31-86	0x3F76	0xBFF6	U+B07C	# 끼
31-87	0x3F77	0xBFF7	U+B07D	# 끽
31-88	0x3F78	0xBFF8	U+B080	# 낀
31-89	0x3F79	0xBFF9	U+B084	# 낄
31-90	0x3F7A	0xBFFA	U+B08C	# 낌
31-91	0x3F7B	0xBFFB	U+B08D	# 낍
31-92	0x3F7C	0xBFFC	U+B091	# 낑
31-93	0x3F7D	0xBFFD	U+AE68	# 깨
31-94	0x3F7E	0xBFFE	U+AE69	# 깩
32-01	0x4021	0xC0A1	U+AE6C	# 깬
32-02	0x4022	0xC0A2	U+AE70	# 깰
32-03	0x4023	0xC0A3	U+AE78	# 깸
32-04	0x4024	0xC0A4	U+AE79	# 깹
32-05	0x4025	0xC0A5	U+AE7B	# 깻
32-06	0x4026	0xC0A6	U+AE7D	# 깽
32-07	0x4027	0xC0A7	U+AE7C	# 깼
32-08	0x4028	0xC0A8	U+AED8	# 께
32-09	0x4029	0xC0A9	U+AEDC	# 껜
32-10	0x402A	0xC0AA	U+AEE0	# 껠
32-11	0x402B	0xC0AB	U+AEE8	# 껨
32-12	0x402C	0xC0AC	U+AF80	# 꾀
32-13	0x402D	0xC0AD	U+AF84	# 꾄
32-14	0x402E	0xC0AE	U+AF88	# 꾈
32-15	0x402F	0xC0AF	U+AF90	# 꾐
32-16	0x4030	0xC0B0	U+AF91	# 꾑
32-17	0x4031	0xC0B1	U+AF94	# 꾔
32-18	0x4032	0xC0B2	U+B00C	# 뀌
32-19	0x4033	0xC0B3	U+B010	# 뀐
32-20	0x4034	0xC0B4	U+B014	# 뀔
32-21	0x4035	0xC0B5	U+B01C	# 뀜
32-22	0x4036	0xC0B6	U+B01D	# 뀝
32-23	0x4037	0xC0B7	U+AF48	# 꽈
32-24	0x4038	0xC0B8	U+AF49	# 꽉
32-25	0x4039	0xC0B9	U+AF50	# 꽐
32-26	0x403A	0xC0BA	U+AF5B	# 꽛
32-27	0x403B	0xC0BB	U+AF5D	# 꽝
32-28	0x403C	0xC0BC	U+AF5C	# 꽜
32-29	0x403D	0xC0BD	U+AFD4	# 꿔
32-30	0x403E	0xC0BE	U+AFDC	# 꿜
32-31	0x403F	0xC0BF	U+AFE9	# 꿩
32-32	0x4040	0xC0C0	U+AFE8	# 꿨
32-33	0x4041	0xC0C1	U+AF64	# 꽤
32-34	0x4042	0xC0C2	U+AF65	# 꽥
32-35	0x4043	0xC0C3	U+AF79	# 꽹
32-36	0x4044	0xC0C4	U+AFF0	# 꿰
32-37	0x4045	0xC0C5	U+AFF1	# 꿱
32-38	0x4046	0xC0C6	U+AFF4	# 꿴
32-39	0x4047	0xC0C7	U+AFF8	# 꿸
32-40	0x4048	0xC0C8	U+B000	# 뀀
32-41	0x4049	0xC0C9	U+B001	# 뀁
32-42	0x404A	0xC0CA	U+B004	# 뀄
32-43	0x404B	0xC0CB	U+3138	# ㄸ
32-44	0x404C	0xC0CC	U+B530	# 따
32-45	0x404D	0xC0CD	U+B531	# 딱
32-46	0x404E	0xC0CE	U+B534	# 딴
32-47	0x404F	0xC0CF	U+B538	# 딸
32-48	0x4050	0xC0D0	U+B540	# 땀
32-49	0x4051	0xC0D1	U+B541	# 땁
32-50	0x4052	0xC0D2	U+B543	# 땃
32-51	0x4053	0xC0D3	U+B545	# 땅
32-52	0x4054	0xC0D4	U+B54B	# 땋
32-53	0x4055	0xC0D5	U+B544	# 땄
32-54	0x4056	0xC0D6	U+B5A0	# 떠
32-55	0x4057	0xC0D7	U+B5A1	# 떡
32-56	0x4058	0xC0D8	U+B5A4	# 떤
32-57	0x4059	0xC0D9	U+B5A8	# 떨
32-58	0x405A	0xC0DA	U+B5AA	# 떪
32-59	0x405B	0xC0DB	U+B5AB	# 떫
32-60	0x405C	0xC0DC	U+B5B0	# 떰
32-61	0x405D	0xC0DD	U+B5B1	# 떱
32-62	0x405E	0xC0DE	U+B5B3	# 떳
32-63	0x405F	0xC0DF	U+B5B5	# 떵
32-64	0x4060	0xC0E0	U+B5BB	# 떻
32-65	0x4061	0xC0E1	U+B5B4	# 떴
32-66	0x4062	0xC0E2	U+B610	# 또
32-67	0x4063	0xC0E3	U+B611	# 똑
32-68	0x4064	0xC0E4	U+B618	# 똘
32-69	0x4065	0xC0E5	U+B620	# 똠
32-70	0x4066	0xC0E6	U+B625	# 똥
32-71	0x4067	0xC0E7	U+B69C	# 뚜
32-72	0x4068	0xC0E8	U+B69D	# 뚝
32-73	0x4069	0xC0E9	U+B6A0	# 뚠
32-74	0x406A	0xC0EA	U+B6A4	# 뚤
32-75	0x406B	0xC0EB	U+B6AB	# 뚫
32-76	0x406C	0xC0EC	U+B6AC	# 뚬
32-77	0x406D	0xC0ED	U+B6AD	# 뚭
32-78	0x406E	0xC0EE	U+B6B1	# 뚱
32-79	0x406F	0xC0EF	U+B70C	# 뜌
32-80	0x4070	0xC0F0	U+B728	# 뜨
32-81	0x4071	0xC0F1	U+B729	# 뜩
32-82	0x4072	0xC0F2	U+B72C	# 뜬
32-83	0x4073	0xC0F3	U+B72F	# 뜯
32-84	0x4074	0xC0F4	U+B730	# 뜰
32-85	0x4075	0xC0F5	U+B738	# 뜸
32-86	0x4076	0xC0F6	U+B739	# 뜹
32-87	0x4077	0xC0F7	U+B73B	# 뜻
32-88	0x4078	0xC0F8	U+B760	# 띠
32-89	0x4079	0xC0F9	U+B764	# 띤
32-90	0x407A	0xC0FA	U+B768	# 띨
32-91	0x407B	0xC0FB	U+B770	# 띰
32-92	0x407C	0xC0FC	U+B771	# 띱
32-93	0x407D	0xC0FD	U+B775	# 띵
32-94	0x407E	0xC0FE	U+B54C	# 때
33-01	0x4121	0xC1A1	U+B54D	# 땍
33-02	0x4122	0xC1A2	U+B550	# 땐
33-03	0x4123	0xC1A3	U+B554	# 땔
33-04	0x4124	0xC1A4	U+B55C	# 땜
33-05	0x4125	0xC1A5	U+B55D	# 땝
33-06	0x4126	0xC1A6	U+B561	# 땡
33-07	0x4127	0xC1A7	U+B560	# 땠
33-08	0x4128	0xC1A8	U+B5BC	# 떼
33-09	0x4129	0xC1A9	U+B5BD	# 떽
33-10	0x412A	0xC1AA	U+B5C0	# 뗀
33-11	0x412B	0xC1AB	U+B5C4	# 뗄
33-12	0x412C	0xC1AC	U+B5CC	# 뗌
33-13	0x412D	0xC1AD	U+B5CD	# 뗍
33-14	0x412E	0xC1AE	U+B5CF	# 뗏
33-15	0x412F	0xC1AF	U+B5D1	# 뗑
33-16	0x4130	0xC1B0	U+B5D0	# 뗐
33-17	0x4131	0xC1B1	U+B664	# 뙤
33-18	0x4132	0xC1B2	U+B679	# 뙹
33-19	0x4133	0xC1B3	U+B6F0	# 뛰
33-20	0x4134	0xC1B4	U+B6F4	# 뛴
33-21	0x4135	0xC1B5	U+B6F8	# 뛸
33-22	0x4136	0xC1B6	U+B700	# 뜀
33-23	0x4137	0xC1B7	U+B701	# 뜁
33-24	0x4138	0xC1B8	U+B744	# 띄
33-25	0x4139	0xC1B9	U+B748	# 띈
33-26	0x413A	0xC1BA	U+B74C	# 띌
33-27	0x413B	0xC1BB	U+B754	# 띔
33-28	0x413C	0xC1BC	U+B755	# 띕
33-29	0x413D	0xC1BD	U+B62C	# 똬
